transaction_id,sender_card_id,receiver_bank_id,amount,timestamp
6747,060482298795,138,2715.7,2023-03-04 01:38:41
6748,371225247168440,83,8210.42,2023-12-29 01:38:41
6749,3597202031377521,222,8805.34,2023-05-22 01:38:41
6750,4201400291156181,183,5969.22,2024-07-01 01:38:41
6751,213114661683385,229,9888.86,2023-09-21 01:38:41
6752,4464971727441738,145,3134.36,2023-09-05 01:38:41
6753,4818806269271,100,7233.49,2024-05-03 01:38:41
6754,378346580994508,188,45161.4,2023-09-23 01:38:41
6755,2718904302451994,223,8587.52,2024-06-13 01:38:41
6756,4851174503837663,172,6603.15,2023-08-15 01:38:41
6757,4759375119898790,92,7311.29,2024-09-24 01:38:41
6758,6011093760576628,246,9910.13,2023-04-11 01:38:41
6759,3503179761109659,75,3551.43,2023-05-07 01:38:41
6760,639009061768,69,1210.22,2023-11-07 01:38:41
6761,503814070036,206,4762.56,2024-11-14 01:38:41
6762,6567152000657990,55,150.96,2023-04-22 01:38:41
6763,4549763262372603,144,5801.18,2023-08-09 01:38:41
6764,4463218810510743,173,9533.49,2024-07-16 01:38:41
6765,4539063918324290477,138,387.08,2023-12-20 01:38:41
6766,4259034233020154,191,3245.19,2023-04-01 01:38:41
6767,4468091332315429,23,9836.79,2024-10-08 01:38:41
6768,676377355729,224,4201.23,2023-11-26 01:38:41
6769,4703308297273772,67,7897.31,2024-01-10 01:38:41
6770,3594131818117003,117,4072.53,2023-03-14 01:38:41
6771,4158675383730380,113,2772.79,2024-08-31 01:38:41
6772,6503529135125950,241,8977.45,2023-11-07 01:38:41
6773,4381309353738,72,6706.35,2024-04-19 01:38:41
6774,6503529135125950,208,488.97,2024-04-15 01:38:41
6775,5230673233636922,163,7247.84,2022-12-22 01:38:41
6776,213151644591855,105,4229.06,2023-03-28 01:38:41
6777,344243703068693,7,7191.77,2023-10-17 01:38:41
6778,213121282102455,214,4960.64,2023-05-28 01:38:41
6779,30433824439852,101,3038.69,2024-09-16 01:38:41
6780,4683315919785020,203,6626.93,2024-10-07 01:38:41
6781,3507439576266888,180,2657.84,2024-09-24 01:38:41
6782,349467518896445,220,5452.19,2024-02-11 01:38:41
6783,4426474901923472756,1,9444.59,2022-12-26 01:38:41
6784,3549512136166937,222,1137.04,2024-04-06 01:38:41
6785,3537335266755806,112,7092.57,2024-02-15 01:38:41
6786,3563763683670547,107,3981.61,2023-04-13 01:38:41
6787,4033186009223850,138,8906.95,2023-04-29 01:38:41
6788,213159288602151,23,26.75,2024-10-10 01:38:41
6789,568550188524,102,8775.66,2023-07-05 01:38:41
6790,4110471835765062452,51,7748.3,2023-01-18 01:38:41
6791,2414932418099420,49,4080.66,2023-06-28 01:38:41
6792,2293382293076414,180,2041.52,2023-10-28 01:38:41
6793,3557578268198864,8,881.45,2024-08-03 01:38:41
6794,4506274589811464,105,8900.8,2024-06-21 01:38:41
6795,6011056517841587,250,30146.9,2023-09-10 01:38:41
6796,4078005715000087,12,4051.74,2023-07-12 01:38:41
6797,4930077636584794,95,3829.56,2024-02-03 01:38:41
6798,4354256824008801,57,2744.86,2024-02-04 01:38:41
6799,4300329111222044595,81,6022.57,2023-03-08 01:38:41
6800,213103291607211,84,6837.5,2023-06-19 01:38:41
6801,3594926774245262,78,6220.47,2023-01-06 01:38:41
6802,502094120909,29,5125.1,2024-05-22 01:38:41
6803,3505709181211616,208,9943.16,2024-07-15 01:38:41
6804,180028217166449,99,6866.72,2023-02-17 01:38:41
6805,213106818306860,130,8767.51,2024-06-23 01:38:41
6806,4320652604780091,13,8041.73,2023-06-21 01:38:41
6807,4853511366188759,205,8739.44,2024-09-22 01:38:41
6808,4598180623334026,170,1635.92,2024-08-10 01:38:41
6809,676381022869,192,138.73,2024-02-25 01:38:41
6810,38718392050368,92,8379.12,2023-10-18 01:38:41
6811,4302244052649,122,49304.399999999994,2024-06-18 01:38:41
6812,675935019140,30,8927.85,2023-01-01 01:38:41
6813,575467065299,117,3381.5,2022-12-29 01:38:41
6814,4875459311156,122,9395.3,2024-09-13 01:38:41
6815,213197465483003,57,8509.62,2023-12-01 01:38:41
6816,4914470119130380212,86,11226.6,2023-06-20 01:38:41
6817,4480150626531515,81,70801.9,2022-12-05 01:38:41
6818,676183006888,9,285.66,2024-03-18 01:38:41
6819,374092558186891,130,80.73,2024-09-23 01:38:41
6820,4724233486084,168,3730.81,2022-11-30 01:38:41
6821,4341728970874455,79,6584.29,2024-11-08 01:38:41
6822,4500931306853741,86,5024.45,2023-01-15 01:38:41
6823,38610356448631,231,5276.74,2023-10-26 01:38:41
6824,180014747772765,52,7873.64,2022-12-17 01:38:41
6825,4597029021756,173,5946.91,2024-06-17 01:38:41
6826,3588179166488359,222,347.67,2023-02-05 01:38:41
6827,343752661180069,86,2929.98,2023-11-16 01:38:41
6828,585832510408,162,7134.13,2023-08-10 01:38:41
6829,4803713793083754060,3,99110.3,2023-04-21 01:38:41
6830,36128802636552,93,8632.37,2024-06-15 01:38:41
6831,347069334038178,67,1851.91,2023-07-14 01:38:41
6832,6587594436618094,231,8729.57,2024-03-03 01:38:41
6833,379027668634948,17,56481.899999999994,2024-04-26 01:38:41
6834,3540534482104436,97,5643.01,2023-05-20 01:38:41
6835,502099758109,185,2793.05,2024-10-07 01:38:41
6836,639098267995,220,8373.91,2023-06-18 01:38:41
6837,213116859621846,77,215.43,2023-06-03 01:38:41
6838,342624078474685,85,7469.06,2023-12-25 01:38:41
6839,4381151745876375533,76,7160.3,2023-11-18 01:38:41
6840,4601216765122200032,50,6883.75,2023-02-10 01:38:41
6841,343351609697613,69,6715.74,2024-02-21 01:38:41
6842,6570553494284859,6,5124.95,2023-12-04 01:38:41
6843,4140188733380,144,7575.51,2023-04-04 01:38:41
6844,2476461237851287,75,3155.41,2024-06-28 01:38:41
6845,4798187633233211,89,8560.53,2024-09-19 01:38:41
6846,4715123579657,130,1191.05,2024-11-19 01:38:41
6847,676377021487,213,1869.36,2024-09-07 01:38:41
6848,4198107102501845,35,3993.94,2023-03-22 01:38:41
6849,3589770800934052,198,7411.31,2022-12-03 01:38:41
6850,503815742690,241,8120.51,2024-07-14 01:38:41
6851,180095798819829,168,6434.4,2023-01-04 01:38:41
6852,4486207768010487809,204,5022.21,2024-04-17 01:38:41
6853,213126645663499,192,6237.74,2023-03-16 01:38:41
6854,2279036262580396,186,4073.8,2023-01-30 01:38:41
6855,4314848860150765414,160,5642.68,2024-08-22 01:38:41
6856,30444920927609,73,43910.7,2023-12-22 01:38:41
6857,4404872955621004,19,707.07,2023-12-11 01:38:41
6858,213106818306860,117,2896.68,2022-12-22 01:38:41
6859,38767273530881,41,1559.52,2024-06-20 01:38:41
6860,38610356448631,175,5203.58,2023-09-11 01:38:41
6861,2720500668612363,125,3548.67,2024-04-23 01:38:41
6862,4519945543739,97,9290.82,2023-05-08 01:38:41
6863,4199748715149149,125,9167.82,2023-06-20 01:38:41
6864,4202871912767140775,64,5874.24,2024-05-26 01:38:41
6865,3584020826929461,218,746.6,2022-11-28 01:38:41
6866,180003019130778,74,695.87,2023-12-30 01:38:41
6867,6528277058158217,165,6125.47,2024-06-11 01:38:41
6868,4696505965134758338,233,4931.98,2024-03-11 01:38:41
6869,4906936599888981,139,7640.6,2024-02-08 01:38:41
6870,4239761028820688,144,3571.34,2024-11-07 01:38:41
6871,213149247773862,234,541.02,2024-06-27 01:38:41
6872,4018724644290723533,74,7608.1,2024-05-19 01:38:41
6873,4611419669764859,87,3932.88,2023-10-01 01:38:41
6874,4914616671691293,13,9796.41,2023-11-05 01:38:41
6875,4675627807272261,66,5708.57,2023-07-06 01:38:41
6876,180064952431011,128,1222.34,2022-12-14 01:38:41
6877,4004243972828929682,192,8892.11,2023-05-01 01:38:41
6878,4447780977820169989,126,603.48,2023-08-19 01:38:41
6879,2272258887917970,133,6142.82,2023-01-09 01:38:41
6880,4797013557721710060,9,1686.01,2023-01-30 01:38:41
6881,378483167654856,32,6076.17,2023-04-28 01:38:41
6882,4796609505993897,130,5663.77,2023-05-28 01:38:41
6883,3538641975660891,175,5555.68,2023-09-18 01:38:41
6884,502095178435,123,2343.64,2023-08-27 01:38:41
6885,4724233486084,241,7186.18,2024-03-01 01:38:41
6886,4217183846042500,70,2320.06,2024-06-23 01:38:41
6887,3543899429587812,177,6961.32,2023-02-23 01:38:41
6888,4833053552014,103,1680.85,2023-12-28 01:38:41
6889,4416074094142903,127,7198.78,2023-04-06 01:38:41
6890,30548567729852,136,89612.6,2023-02-08 01:38:41
6891,4260266955063816144,106,9670.62,2024-07-03 01:38:41
6892,573773706078,49,1357.56,2024-02-02 01:38:41
6893,588439193560,74,127.45,2024-07-31 01:38:41
6894,5579306791332621,108,4203.4,2023-05-13 01:38:41
6895,180098395126366,244,2948.04,2023-10-15 01:38:41
6896,4869747686339522,142,1039.33,2024-04-06 01:38:41
6897,4798628258368394,53,87234.79999999999,2023-10-11 01:38:41
6898,4399056001908329,154,2285.14,2024-07-07 01:38:41
6899,6591228936466332,247,3499.87,2023-08-15 01:38:41
6900,2267502067542828,180,3656.05,2023-08-17 01:38:41
6901,564059174685,133,2535.41,2023-04-13 01:38:41
6902,4967761574636460,62,1252.1,2024-09-07 01:38:41
6903,4719918878714770,92,8046.86,2023-08-15 01:38:41
6904,2681603219832709,86,7581.49,2023-01-03 01:38:41
6905,060482298795,51,747.92,2022-12-17 01:38:41
6906,30427128540233,189,6569.04,2024-03-23 01:38:41
6907,3541647103035117,238,4985.47,2024-06-01 01:38:41
6908,3589008411081132,152,3539.59,2024-08-23 01:38:41
6909,4510424328490811772,166,8167.6,2022-12-02 01:38:41
6910,6011798193003541,170,7573.08,2024-09-09 01:38:41
6911,180056502135720,209,3099.84,2024-07-06 01:38:41
6912,180064284509948,108,7245.56,2023-12-15 01:38:41
6913,213103107196227,111,2178.67,2023-10-10 01:38:41
6914,3505662267288372,127,5269.12,2023-03-23 01:38:41
6915,3570857154593344,245,3977.68,2022-12-25 01:38:41
6916,4311611486070113,124,5260.59,2023-11-27 01:38:41
6917,379257583808505,58,763.05,2023-10-16 01:38:41
6918,6011583193727780,159,53537.0,2022-12-26 01:38:41
6919,213143159373969,226,6184.41,2023-07-11 01:38:41
6920,4874336283171927,139,9094.93,2023-11-09 01:38:41
6921,4711353836792,185,9291.88,2023-12-23 01:38:41
6922,4321696195004352,177,7119.95,2023-02-20 01:38:41
6923,503847324244,115,7053.08,2023-11-01 01:38:41
6924,6011169655070529,58,2968.89,2024-05-09 01:38:41
6925,4875503380874424426,190,2825.66,2024-02-03 01:38:41
6926,4510605103211,21,6993.03,2024-01-30 01:38:41
6927,6011600840895750,80,8891.83,2024-02-27 01:38:41
6928,4780930388155,107,6165.65,2023-05-31 01:38:41
6929,4965270371127329,244,2646.66,2024-10-11 01:38:41
6930,2601475664536375,153,1035.42,2023-06-14 01:38:41
6931,2720230707176317,9,5256.25,2023-01-02 01:38:41
6932,4006612553157395,183,7202.48,2024-09-05 01:38:41
6933,4520368756184009013,245,7922.48,2024-03-12 01:38:41
6934,584177734335,217,9075.76,2023-08-12 01:38:41
6935,3516626112746378,103,3178.1,2023-11-05 01:38:41
6936,340428196855680,30,6510.87,2024-11-19 01:38:41
6937,4470964287731537377,226,87176.29999999999,2023-09-04 01:38:41
6938,213194569589371,166,1893.25,2024-06-27 01:38:41
6939,3589928446234986,172,9657.0,2024-11-17 01:38:41
6940,3501516005316461,139,221.83,2023-01-19 01:38:41
6941,4068478590797865,24,3233.3,2023-10-07 01:38:41
6942,379812403952451,104,4820.36,2023-10-03 01:38:41
6943,213108517242941,219,761.36,2023-07-17 01:38:41
6944,4826777208318151,87,9050.18,2022-12-22 01:38:41
6945,3500386302190329,102,3011.68,2023-04-25 01:38:41
6946,3593194900095033,133,4022.86,2024-03-21 01:38:41
6947,3515352776472000,215,9458.83,2023-06-07 01:38:41
6948,3504640565053970,117,9808.34,2024-09-10 01:38:41
6949,3533810541047868,39,743.01,2024-06-05 01:38:41
6950,3574692309399784,85,4187.11,2023-01-18 01:38:41
6951,348215037178774,52,8031.47,2023-05-21 01:38:41
6952,4331672797181460380,153,4806.61,2023-09-09 01:38:41
6953,3527398043439484,142,1256.79,2022-12-24 01:38:41
6954,4807891676709701,85,7248.58,2023-11-12 01:38:41
6955,3531542675387602,87,5571.34,2024-11-24 01:38:41
6956,4198107102501845,188,3479.8,2024-05-06 01:38:41
6957,6578602806357754,105,8926.08,2023-10-24 01:38:41
6958,370908658093527,124,678.31,2023-01-12 01:38:41
6959,4736387658412108519,82,7462.71,2022-12-12 01:38:41
6960,6541311648603300,133,8855.61,2023-11-08 01:38:41
6961,213121970672801,74,5140.95,2024-06-27 01:38:41
6962,4262346946524446,126,2699.11,2024-11-04 01:38:41
6963,4597029021756,240,3740.47,2023-01-20 01:38:41
6964,060445264405,66,4495.29,2023-08-07 01:38:41
6965,376159159325703,222,9195.28,2023-07-23 01:38:41
6966,3523791200981773,226,4862.48,2024-04-05 01:38:41
6967,30572717090460,12,2204.21,2023-04-11 01:38:41
6968,503843384168,36,2451.53,2023-08-06 01:38:41
6969,4337843367337,44,249.44,2024-07-27 01:38:41
6970,6522406580294440,132,4231.0,2023-01-24 01:38:41
6971,4259589764677,99,352.8,2024-05-19 01:38:41
6972,573773706078,227,4717.11,2023-09-15 01:38:41
6973,4718711578667441651,201,4464.17,2024-09-28 01:38:41
6974,377658639519768,187,6300.49,2023-01-05 01:38:41
6975,3507414237069864,123,6254.51,2023-09-04 01:38:41
6976,2292541697803910,98,1909.22,2023-03-28 01:38:41
6977,349636679229485,225,8856.73,2023-05-18 01:38:41
6978,3540450857007387,182,1942.75,2024-01-05 01:38:41
6979,213141031251544,157,9664.62,2023-04-04 01:38:41
6980,3505821880191294,109,7619.49,2023-12-26 01:38:41
6981,675933808296,16,4498.54,2024-02-07 01:38:41
6982,4263824612721685,217,2794.59,2024-10-20 01:38:41
6983,502098112860,92,7250.14,2024-03-27 01:38:41
6984,4657182303316,93,9889.400000000001,2023-04-21 01:38:41
6985,344191750600928,84,60590.9,2024-08-01 01:38:41
6986,4223256117219874,85,8644.46,2023-08-20 01:38:41
6987,4190159574775355,237,8577.24,2024-08-10 01:38:41
6988,4489266230869363,120,4017.81,2023-07-25 01:38:41
6989,3529597795886200,61,37332.8,2023-01-25 01:38:41
6990,3510057699241177,83,3216.33,2023-06-22 01:38:41
6991,4268512960000936,182,4758.39,2024-07-18 01:38:41
6992,4157990193284648,94,8829.16,2023-11-27 01:38:41
6993,4111114998728817,18,945.2,2023-05-15 01:38:41
6994,4661572811565396895,151,2065.93,2023-09-22 01:38:41
6995,3551547891388933,132,6947.21,2024-04-19 01:38:41
6996,30512765042948,237,5302.42,2023-06-27 01:38:41
6997,4675771723154730,241,9565.79,2023-05-21 01:38:41
6998,38610356448631,23,7908.45,2023-11-19 01:38:41
6999,3580617410652500,46,7174.83,2023-10-22 01:38:41
7000,4156872236340,123,9762.89,2023-02-25 01:38:41
7001,6011677898669329,245,3429.62,2024-01-04 01:38:41
7002,4535420787622617681,70,3713.41,2024-10-05 01:38:41
7003,4511762117150,121,7656.24,2024-06-30 01:38:41
7004,343748472250695,222,4088.51,2024-10-27 01:38:41
7005,4070771983095404318,233,19.79,2024-05-18 01:38:41
7006,4572207578320955,173,7511.21,2024-07-06 01:38:41
7007,213161172520887,147,2866.58,2024-11-19 01:38:41
7008,4562398076475235,147,3329.11,2024-09-29 01:38:41
7009,347069334038178,183,10.73,2023-08-22 01:38:41
7010,30523697132996,201,69004.2,2023-12-27 01:38:41
7011,349651225237064,191,9395.28,2023-02-20 01:38:41
7012,4221743961540374,42,2877.75,2023-01-18 01:38:41
7013,30448768565611,25,385.47,2024-06-01 01:38:41
7014,30482829579675,236,6990.21,2023-01-02 01:38:41
7015,3542392311973812,3,91746.4,2023-05-12 01:38:41
7016,4726589973469510,26,2480.61,2023-12-11 01:38:41
7017,4886806192245565113,186,5006.73,2023-08-11 01:38:41
7018,3553954273630189,211,9681.4,2024-01-17 01:38:41
7019,501845029799,24,933.81,2023-12-13 01:38:41
7020,348368207242811,17,8416.91,2023-05-02 01:38:41
7021,4592395670599128803,95,5107.68,2024-11-27 01:38:41
7022,4978954994335840,232,584.66,2024-05-24 01:38:41
7023,180070970120593,96,1182.14,2024-07-29 01:38:41
7024,4979463457447239453,230,1619.11,2024-10-18 01:38:41
7025,4657880214542,40,9729.75,2024-07-16 01:38:41
7026,4155019728649,82,98116.90000000001,2023-04-23 01:38:41
7027,370312125490897,127,4075.88,2024-06-11 01:38:41
7028,6011829478793496,185,8271.79,2023-12-23 01:38:41
7029,379542056289535,163,4242.92,2023-04-29 01:38:41
7030,36754045947561,122,9505.77,2023-02-11 01:38:41
7031,501888252001,230,4316.47,2023-01-14 01:38:41
7032,2720258178002373,26,7238.47,2024-07-09 01:38:41
7033,4481648300172208,95,310.05,2023-11-29 01:38:41
7034,180017955490244,34,3341.21,2024-03-13 01:38:41
7035,4530815960306647,191,1756.13,2023-03-10 01:38:41
7036,36792553443490,250,137.59,2024-08-19 01:38:41
7037,5190101171911923,236,9324.42,2023-09-26 01:38:41
7038,676391674352,31,2140.56,2023-12-13 01:38:41
7039,2281901569450781,132,5601.44,2024-03-20 01:38:41
7040,4329483482789561839,56,6675.88,2024-08-04 01:38:41
7041,213146633696897,191,3855.33,2024-01-12 01:38:41
7042,585750462988,249,7996.71,2023-12-13 01:38:41
7043,2271815771496048,182,267.68,2024-02-06 01:38:41
7044,3572212364206840,16,8368.16,2024-02-10 01:38:41
7045,180072098404487,223,9743.16,2024-05-26 01:38:41
7046,180019897317485,214,96973.79999999999,2023-07-11 01:38:41
7047,375818397872401,179,3346.58,2024-11-26 01:38:41
7048,372172835573665,25,3883.07,2023-03-27 01:38:41
7049,4023854384857657,112,7629.58,2023-06-04 01:38:41
7050,060435045186,77,1278.79,2023-04-15 01:38:41
7051,060466665191,172,8390.61,2022-12-18 01:38:41
7052,4692119535618717,190,7951.41,2024-05-19 01:38:41
7053,3547598908735316,126,4462.99,2023-09-22 01:38:41
7054,676193121677,70,9784.22,2023-02-15 01:38:41
7055,5171287325349657,39,258.91,2024-09-18 01:38:41
7056,676324114708,15,2869.93,2023-01-08 01:38:41
7057,30363855889651,188,6498.09,2023-09-29 01:38:41
7058,4762533716210600241,32,7605.76,2023-02-16 01:38:41
7059,6536034907218449,27,8708.69,2022-12-02 01:38:41
7060,4206928597755,33,1284.09,2023-03-31 01:38:42
7061,2300563416938702,4,2612.46,2024-04-18 01:38:42
7062,4944958507329769849,118,6391.44,2024-04-13 01:38:42
7063,38981603683803,152,5412.18,2023-06-06 01:38:42
7064,4934054987553,197,3062.43,2023-03-03 01:38:42
7065,2576744269287234,74,9938.13,2023-08-07 01:38:42
7066,6011900264336921,109,727.51,2024-11-02 01:38:42
7067,6583453018111941,218,96651.7,2024-08-28 01:38:42
7068,213104599592915,210,4114.26,2024-07-12 01:38:42
7069,2572035710586652,108,1492.86,2023-11-28 01:38:42
7070,6011798193003541,109,9648.55,2023-02-12 01:38:42
7071,372845911489183,152,34.54,2024-06-30 01:38:42
7072,3501588323265456,38,4182.01,2023-01-11 01:38:42
7073,3595516760127381,67,26454.8,2023-08-21 01:38:42
7074,4112898267652,95,9829.43,2023-11-24 01:38:42
7075,4302244052649,225,1300.1,2023-05-13 01:38:42
7076,4773930852437802447,90,9198.34,2023-02-07 01:38:42
7077,3537977723873373,133,3268.57,2023-01-17 01:38:42
7078,3536693331194612,110,9300.41,2023-05-23 01:38:42
7079,587950562385,98,8176.33,2023-04-13 01:38:42
7080,370134761419224,64,7881.8,2024-06-22 01:38:42
7081,30057207514559,12,8774.8,2023-03-23 01:38:42
7082,3519603531813433,75,73697.8,2024-09-07 01:38:42
7083,2274733407409656,16,793.59,2023-04-02 01:38:42
7084,3580656114704795,53,9519.8,2023-10-08 01:38:42
7085,2231176144590614,4,6142.76,2024-10-03 01:38:42
7086,180098305946994,93,5176.17,2024-07-17 01:38:42
7087,4332575250512,158,6730.56,2023-07-25 01:38:42
7088,2706022931309303,131,3985.39,2024-05-16 01:38:42
7089,501880224529,206,7659.83,2023-07-14 01:38:42
7090,4554445681615414,149,126.34,2023-08-05 01:38:42
7091,4327911841652097039,79,6341.39,2024-09-29 01:38:42
7092,676181089688,245,6873.64,2023-03-30 01:38:42
7093,30387017121935,121,3419.71,2023-08-23 01:38:42
7094,3531542675387602,246,11.71,2024-08-16 01:38:42
7095,4987725743471949,241,8169.75,2023-01-09 01:38:42
7096,180047265893373,91,8372.61,2024-07-10 01:38:42
7097,3520023626376047,53,5339.38,2023-06-25 01:38:42
7098,6011731128419201,180,7680.72,2023-11-03 01:38:42
7099,375712758218538,40,7614.41,2024-01-31 01:38:42
7100,344815268833171,29,8014.5,2024-10-23 01:38:42
7101,4072045190688,173,1067.89,2022-11-29 01:38:42
7102,4652373257595896,54,1779.37,2023-09-24 01:38:42
7103,4527777760149,9,9676.09,2024-02-19 01:38:42
7104,4611315397075,106,1950.15,2024-04-01 01:38:42
7105,3546214208940264,98,674.08,2023-03-17 01:38:42
7106,4212983108183537,68,3976.99,2024-01-21 01:38:42
7107,4124252580867968,64,3876.76,2024-01-15 01:38:42
7108,060445264405,114,4540.43,2024-05-13 01:38:42
7109,213184288746949,250,7077.09,2024-11-11 01:38:42
7110,4406269988669004084,4,6556.66,2023-02-20 01:38:42
7111,30198411104058,105,3592.89,2023-10-26 01:38:42
7112,2720230707176317,166,943.26,2024-03-11 01:38:42
7113,3559473644459933,77,7323.81,2023-11-18 01:38:42
7114,180004338078300,20,8026.39,2023-01-24 01:38:42
7115,213150631303258,183,62035.200000000004,2023-05-24 01:38:42
7116,30103383933682,183,3663.95,2023-07-08 01:38:42
7117,6559494205611624,44,2350.54,2024-09-13 01:38:42
7118,4464382959918,98,8851.73,2024-09-29 01:38:42
7119,4641292166136,21,7053.32,2023-01-28 01:38:42
7120,3572897606792431,216,3414.97,2023-08-15 01:38:42
7121,180099676615705,172,7939.99,2024-03-13 01:38:42
7122,2269311700605200,102,5915.9,2023-09-22 01:38:42
7123,4135991240738690,12,8677.13,2023-10-02 01:38:42
7124,6011047205322402,219,86629.5,2024-02-13 01:38:42
7125,4941185090718381,118,7372.5,2024-05-06 01:38:42
7126,4055478309305213256,216,2080.37,2023-03-21 01:38:42
7127,2257857963572200,60,4042.34,2023-08-07 01:38:42
7128,4605444539609065571,29,9774.58,2023-01-29 01:38:42
7129,180021104630189,152,7958.57,2023-01-10 01:38:42
7130,376967312042217,164,84.58,2023-06-28 01:38:42
7131,2476461237851287,132,6004.17,2023-08-29 01:38:42
7132,4816162454810486,33,9406.68,2023-10-05 01:38:42
7133,3532107051734626,119,9707.9,2023-03-06 01:38:42
7134,3525492228336599,235,4883.59,2024-02-02 01:38:42
7135,585920395852,123,5646.05,2024-05-22 01:38:42
7136,639089943612,146,6389.7,2023-03-25 01:38:42
7137,6011219525487690,93,6059.72,2024-10-09 01:38:42
7138,4246858269280134,194,7317.34,2023-07-06 01:38:42
7139,3506843732465295,235,6168.43,2023-03-25 01:38:42
7140,4818086888713970081,136,4102.68,2023-09-21 01:38:42
7141,6570137863535081,217,9778.94,2024-09-19 01:38:42
7142,180000723841955,203,1755.64,2022-12-27 01:38:42
7143,4664417359527,163,4208.74,2024-08-22 01:38:42
7144,373233983982030,210,7898.28,2023-11-14 01:38:42
7145,3559473644459933,123,9317.71,2023-11-13 01:38:42
7146,676151872402,105,8282.82,2023-08-28 01:38:42
7147,6588028369821689,77,3971.4,2023-10-28 01:38:42
7148,213134904263589,72,7054.03,2023-05-30 01:38:42
7149,5429284694132764,209,1678.91,2023-06-14 01:38:42
7150,4554622916726881243,132,4039.3,2023-09-29 01:38:42
7151,2278793635338438,186,4902.88,2022-12-20 01:38:42
7152,3569267612264806,197,3048.53,2024-10-07 01:38:42
7153,4825785326873,221,8170.31,2022-12-27 01:38:42
7154,3550200432511453,71,5854.88,2023-09-09 01:38:42
7155,3533293046154507,166,6119.26,2023-05-05 01:38:42
7156,630468995620,208,2733.78,2023-10-28 01:38:42
7157,3501588323265456,238,7816.89,2023-02-25 01:38:42
7158,30068359138261,179,5006.2,2023-07-06 01:38:42
7159,3500181308318259,215,3593.32,2024-11-22 01:38:42
7160,4734619820514332596,138,2105.23,2024-10-08 01:38:42
7161,3538641975660891,114,8412.64,2024-04-09 01:38:42
7162,630433263229,29,4549.14,2023-06-12 01:38:42
7163,2709521710678512,144,8950.28,2024-10-16 01:38:42
7164,6011941290957470,141,2622.28,2023-02-28 01:38:42
7165,30427128540233,89,1389.19,2024-05-17 01:38:42
7166,3509260441348059,196,1605.71,2023-03-18 01:38:42
7167,180046364086087,11,9352.27,2024-11-24 01:38:42
7168,180033762097866,119,2208.99,2023-07-06 01:38:42
7169,4916507073842277863,219,9788.71,2024-01-14 01:38:42
7170,4863136417653979,57,1014.86,2023-05-13 01:38:42
7171,4522493747710,249,1805.25,2023-11-23 01:38:42
7172,30394266273631,240,1182.94,2023-02-17 01:38:42
7173,180099870865601,229,5114.3,2024-09-23 01:38:42
7174,213142064569786,26,3545.3,2024-07-11 01:38:42
7175,4043140797229072,20,7447.47,2024-11-25 01:38:42
7176,3589664493657403,46,8691.38,2024-02-25 01:38:42
7177,3560588675658363,222,9483.38,2023-11-19 01:38:42
7178,4799904487868,110,7442.59,2023-08-26 01:38:42
7179,180025401048599,56,8568.04,2023-11-14 01:38:42
7180,3588781955514749,162,7603.78,2024-05-06 01:38:42
7181,4798977303768748,247,6549.9,2023-06-09 01:38:42
7182,379443742516433,203,2637.98,2024-03-30 01:38:42
7183,372265870198578,145,4261.29,2023-07-31 01:38:42
7184,4510908387032,137,7386.9,2023-09-15 01:38:42
7185,348322858534331,83,6472.09,2023-06-02 01:38:42
7186,349450867780121,249,9595.13,2024-11-05 01:38:42
7187,573053207201,5,5061.08,2023-08-15 01:38:42
7188,4169645053030236,141,2790.77,2024-07-14 01:38:42
7189,675955031967,5,3968.81,2024-08-24 01:38:42
7190,378196841804065,43,5671.01,2023-07-30 01:38:42
7191,180086316240986,159,3369.67,2024-02-24 01:38:42
7192,213192723305882,198,4405.75,2023-11-19 01:38:42
7193,4610237582822,59,5995.92,2023-02-27 01:38:42
7194,30167790038724,245,4594.85,2024-05-17 01:38:42
7195,4719508600359042,168,1341.25,2024-08-11 01:38:42
7196,344915518205392,25,5087.52,2023-06-02 01:38:42
7197,6539802533915035,246,7649.099999999999,2023-05-28 01:38:42
7198,6011362899551491,177,1981.52,2023-04-24 01:38:42
7199,502072067908,90,686.8,2023-08-30 01:38:42
7200,4972983683414,188,7251.76,2024-05-16 01:38:42
7201,4662245697829,119,749.66,2024-11-24 01:38:42
7202,4198543348427,152,7055.74,2024-10-25 01:38:42
7203,6011295118979533,91,3009.38,2023-11-09 01:38:42
7204,2278597718236314,102,6231.32,2024-04-15 01:38:42
7205,4786438093113292,9,2175.94,2023-02-25 01:38:42
7206,4374473031909,105,7509.64,2023-08-23 01:38:42
7207,349467518896445,75,9023.48,2023-06-06 01:38:42
7208,3584696705860313,247,7821.1,2023-03-21 01:38:42
7209,6011003185763107,169,3225.48,2024-04-20 01:38:42
7210,4705588262283447,103,8907.81,2023-06-22 01:38:42
7211,373384214704741,214,3754.04,2023-04-27 01:38:42
7212,4649571267181823,24,8293.17,2024-01-13 01:38:42
7213,3501224189389095,188,8129.22,2023-02-14 01:38:42
7214,30247757819389,95,9907.03,2023-01-03 01:38:42
7215,4676646147432,231,71477.4,2023-01-06 01:38:42
7216,3583498228186552,46,9057.47,2023-04-04 01:38:42
7217,3551134046083436,172,8575.42,2024-03-03 01:38:42
7218,4914319606214907,66,9333.67,2024-04-05 01:38:42
7219,6011284940446234,108,8195.23,2023-12-19 01:38:42
